category,food_id,id,name,WATER,FORAC,ACEAC,GLYCLAC,LACAC,GLUCAC,OXALAC,MOLAC,SUCAC,FUMAC,MALAC,TARAC,GLUAKAC,CITAC,SALAC,PCHOUAC,CAFFAC,FERAC,CHLRAC,QUINAC,OROTAC,PYROGAC,PROPAC,OA,
06,06206,0702,にがうり　果実　油いため,90.3,-,-,-,-,-,-,-,-,-,(Tr),-,-,-,-,-,-,-,-,-,-,-,-,(Tr),可食部(100g)から脂質量(g)を差し引いた部分について06205にがうり生から推計
06,06214,0711,（にんじん類）　にんじん　根　皮なし　生,89.6,-,-,-,-,-,Tr,-,0,Tr,0.2,-,-,Tr,-,0,0,0,-,Tr,-,-,-,0.3,
06,06215,0712,（にんじん類）　にんじん　根　皮なし　ゆで,90.0,-,-,-,-,-,0,-,0,Tr,0.2,-,-,Tr,-,-,-,-,-,Tr,-,-,-,0.3,
06,06345,0713,（にんじん類）　にんじん　根　皮なし　油いため,79.1,-,-,-,-,-,(Tr),-,(Tr),(Tr),(0.3),-,-,(Tr),-,-,-,-,-,(0.1),-,-,-,(0.5),可食部(100g)から脂質量(g)を差し引いた部分について06214皮なし生から推計
06,06346,0714,（にんじん類）　にんじん　根　皮なし　素揚げ,80.6,-,-,-,-,-,(Tr),-,(Tr),(Tr),(0.4),-,-,(Tr),-,-,-,-,-,(0.1),-,-,-,(0.5),可食部(100g)から脂質量(g)を差し引いた部分について06214皮なし生から推計
06,06407,0714-1,（にんじん類）　にんじん　根　皮なし　カット　常法洗浄,91.5,-,-,-,-,-,-,-,-,Tr,0.1,-,-,Tr,-,-,-,-,-,Tr,-,-,-,0.2,
06,06408,0714-2,（にんじん類）　にんじん　根　皮なし　カット　次亜塩素酸洗浄,91.5,-,-,-,-,-,-,-,-,Tr,0.1,-,-,Tr,-,-,-,-,-,Tr,-,-,-,0.2,
06,06216,0716,（にんじん類）　にんじん　根　冷凍,90.2,-,-,-,-,-,-,-,-,0,0.2,-,-,Tr,-,-,-,-,-,Tr,-,-,-,0.3,
06,06380,0717,（にんじん類）　にんじん　根　冷凍　ゆで,91.7,-,-,-,-,-,-,-,-,0,0.1,-,-,Tr,-,-,-,-,-,Tr,-,-,-,0.2,
06,06381,0718,（にんじん類）　にんじん　根　冷凍　油いため,85.2,-,-,-,-,-,-,-,-,0,0.2,-,-,Tr,-,-,-,-,-,Tr,-,-,-,0.3,
06,06348,0719,（にんじん類）　にんじん　グラッセ,83.8,-,-,-,-,-,-,-,-,-,0.2,-,-,Tr,-,-,-,-,-,-,-,-,-,0.2,
06,06223,0726,（にんにく類）　にんにく　りん茎　生,63.9,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,
06,06235,0742,はくさい　漬物　塩漬,92.1,-,0.2,-,Tr,-,-,-,-,-,0.1,-,-,0,-,-,-,-,-,-,-,0,-,0.3,
06,06236,0743,はくさい　漬物　キムチ,88.4,0,0.1,-,Tr,-,0,-,-,-,Tr,-,-,0.1,-,-,-,-,-,-,-,Tr,-,0.3,
06,06245,0754,（ピーマン類）　青ピーマン　果実　生,93.4,-,-,-,-,-,Tr,-,-,-,0.1,-,-,Tr,-,-,-,-,-,-,-,-,-,0.2,
06,06246,0755,（ピーマン類）　青ピーマン　果実　油いため,89.0,-,-,-,-,-,(Tr),-,-,-,(0.1),-,-,(0.1),-,-,-,-,-,-,-,-,-,(0.2),可食部(100g)から脂質量(g)を差し引いた部分について06245青ピーマン生から推計
06,06263,0774,ブロッコリー　花序　生,86.2,-,-,-,-,-,Tr,-,-,-,0.1,-,-,0.1,-,-,0,3.3,-,-,-,-,-,0.3,
06,06395,0776,ブロッコリー　花序　電子レンジ調理,85.3,-,-,-,-,-,0,-,-,-,0.1,-,-,0.2,-,-,-,-,-,-,-,-,-,0.4,
06,06354,0779,ブロッコリー　芽ばえ　生,94.3,-,-,-,-,-,(0),-,-,-,(Tr),-,-,(0.1),-,-,-,(1.4),-,-,-,-,-,(0.1),06263ブロッコリー花序生から推計
06,06267,0782,ほうれんそう　葉　通年平均　生,92.4,0,0,-,0,-,0.7,-,0,0,0.1,-,0,Tr,-,0,-,8.5,-,-,-,-,-,0.9,
06,06355,0785,ほうれんそう　葉　夏採り　生,92.4,(0),(0),-,(0),-,(0.7),-,(0),(0),(0.1),-,(0),(Tr),-,(0),-,(8.5),-,-,-,-,-,(0.9),06267ほうれんそう通年平均生から推計
06,06356,0787,ほうれんそう　葉　冬採り　生,92.4,(0),(0),-,(0),-,(0.7),-,(0),(0),(0.1),-,(0),(Tr),-,(0),-,(8.5),-,-,-,-,-,(0.9),06267ほうれんそう通年平均生から推計
06,06269,0789,ほうれんそう　葉　冷凍,92.2,-,-,-,-,-,0.5,-,-,-,0.1,-,-,Tr,-,-,-,-,-,-,-,-,-,0.5,
06,06372,0790,ほうれんそう　葉　冷凍　ゆで,90.6,-,-,-,-,-,0.5,-,-,-,Tr,-,-,0,-,-,-,-,-,-,-,-,-,0.6,
06,06373,0791,ほうれんそう　葉　冷凍　油いため,84.6,-,-,-,-,-,0.6,-,-,-,0.1,-,-,Tr,-,-,-,-,-,-,-,-,-,0.7,
06,06289,0815,（もやし類）　ブラックマッペもやし　生,94.7,-,-,-,-,-,-,-,-,-,Tr,-,-,0,-,-,-,-,-,-,-,-,-,Tr,
06,06290,0816,（もやし類）　ブラックマッペもやし　ゆで,95.8,-,-,-,-,-,-,-,-,-,(Tr),-,-,-,-,-,-,-,-,-,-,-,-,(Tr),06289ブラックマッペもやし生から推計
06,06291,0818,（もやし類）　りょくとうもやし　生,95.4,-,-,-,-,-,-,-,-,-,Tr,-,-,0,-,-,-,-,-,-,-,-,-,Tr,
06,06292,0819,（もやし類）　りょくとうもやし　ゆで,95.9,-,-,-,-,-,-,-,-,-,(Tr),-,-,-,-,-,-,-,-,-,-,-,-,(Tr),06291りょくとうもやし生から推計
06,06306,0834,（らっきょう類）　らっきょう　甘酢漬,67.5,-,0.4,-,0.1,-,-,-,-,-,-,-,-,0.2,-,-,-,-,-,-,-,Tr,-,0.6,
06,06371,0850,れんこん　甘酢れんこん,80.8,-,0.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.5,
07,07181,0865,アサイー　冷凍　無糖,87.7,-,-,-,-,-,-,-,-,-,Tr,-,-,0.2,-,0,0,8.0,0,-,-,-,-,0.3,添加物としてクエン酸を含む
07,07012,0876,いちご　生,90.0,-,-,-,-,-,0,-,-,-,0.1,0,-,0.7,-,0,-,-,0,0,-,-,-,0.8,
07,07015,0880,いちじく　生,84.6,-,-,-,-,-,-,-,-,-,0.1,-,-,-,-,-,-,-,-,-,-,-,-,0.1,
07,07022,0886,うめ　梅干し　塩漬,72.2,-,-,-,-,-,-,-,-,-,0.9,-,-,3.4,-,0,0,1.6,-,-,-,-,-,4.3,
07,07040,0909,（かんきつ類）　オレンジ　ネーブル　砂じょう　生,86.8,-,-,-,-,-,-,-,-,-,0.1,-,-,0.8,-,Tr,0,8.9,-,-,-,-,-,0.9,
07,07042,0911,（かんきつ類）　オレンジ　バレンシア　果実飲料　ストレートジュース,87.8,-,-,-,-,-,0,-,0,-,0.1,0,-,0.9,-,-,-,-,-,0,-,-,-,1.1,
07,07062,0923,（かんきつ類）　グレープフルーツ　白肉種　砂じょう　生,89.0,-,-,-,-,-,-,-,-,-,Tr,-,-,1.1,-,-,0,5.6,-,-,-,-,-,1.1,
07,07164,0924,（かんきつ類）　グレープフルーツ　紅肉種　砂じょう　生,89.0,-,-,-,-,-,-,-,-,-,(Tr),-,-,(1.1),-,-,(0),(5.6),-,-,-,-,-,(1.1),07062白肉種砂じょう生から推計
07,07155,0951,（かんきつ類）　レモン　全果　生,85.3,-,-,-,-,-,-,-,-,-,0.1,-,-,3.0,-,0,0,6.6,-,-,-,-,-,3.2,
07,07156,0952,（かんきつ類）　レモン　果汁　生,90.5,-,-,-,-,-,0,-,0,-,0.2,-,-,6.5,-,-,-,-,-,-,-,-,-,6.7,
07,07054,0953,キウイフルーツ　緑肉種　生,84.7,-,-,-,-,-,-,-,-,-,0.2,-,-,1.0,-,-,-,-,-,0.8,-,-,-,2.0,
07,07186,0971-1,（すぐり類）　赤すぐり　冷凍,86.0,-,-,-,-,-,-,-,-,-,0.5,-,-,2.3,-,-,-,-,0,-,-,-,-,2.8,
07,07182,0972,（すぐり類）　カシス　冷凍,79.4,-,-,-,-,-,-,-,-,-,0.2,-,-,3.3,-,-,-,-,0,-,-,-,-,3.5,
07,07097,0988,パインアップル　生,85.2,-,-,-,-,-,0,-,0,-,0.2,0,-,0.6,-,-,-,-,-,0,-,-,-,0.9,"
"
07,07177,0989,パインアップル　焼き,78.2,-,-,-,-,-,0,-,0,-,0.3,0,-,0.7,-,-,-,-,-,0,-,-,-,1.0,
07,07106,0997,パッションフルーツ　果汁　生,82.0,-,-,-,-,-,-,-,-,-,0.4,-,-,2.5,-,-,-,-,-,-,-,-,-,2.8,
07,07107,0998,バナナ　生,75.4,-,0,-,-,-,-,-,-,-,0.4,-,-,0.3,-,-,-,-,-,-,-,-,-,0.7,
07,07108,0999,バナナ　乾,14.3,-,-,-,-,-,-,-,-,-,(1.5),-,-,(1.0),-,-,-,-,-,-,-,-,-,(2.5),07107バナナ生から推計。
07,07116,1004,ぶどう　皮なし　生,83.5,-,-,-,0,-,0,-,-,-,0.2,0.4,-,Tr,-,-,-,-,0,-,-,-,-,0.6,
07,07178,1005,ぶどう　皮つき　生,81.7,-,-,-,-,-,0,-,0,-,0.2,0.4,-,Tr,-,-,-,-,-,0,-,-,-,0.7,
07,07187,1005-1,ぶどう　皮つき　シャインマスカット　生,82.5,-,-,-,-,-,-,-,-,-,0.2,0.4,-,Tr,-,-,-,-,-,-,-,-,-,0.6,
07,07117,1006,ぶどう　干しぶどう,14.5,-,-,-,-,-,-,-,-,-,(0.4),-,-,-,-,-,-,-,-,(0.8),-,-,-,(1.2),豪州成分表から推計
07,07179,1021,マンゴー　ドライマンゴー,9.3,-,-,-,-,-,0,-,0.1,-,0.2,0,-,2.3,-,-,-,-,-,0.3,-,-,-,3.0,
07,07136,1026,（もも類）　もも　白肉種　生,88.7,-,-,-,-,-,-,-,-,-,0.3,-,-,0.1,-,-,-,-,2.2,-,-,-,-,0.4,
07,07184,1027,（もも類）　もも　黄肉種　生,85.4,-,-,-,-,-,-,-,-,-,0.3,-,-,0.1,-,-,-,-,0.6,-,-,-,-,0.4,
07,07148,1037,りんご　皮なし　生,84.1,-,-,-,-,-,-,-,0,-,0.5,0,-,0,-,-,-,-,-,-,-,-,-,0.5,
07,07176,1038,りんご　皮つき　生,83.1,-,-,-,-,-,0,-,0,-,0.4,0,-,0,-,-,-,-,-,Tr,-,-,-,0.4,
07,07180,1039,りんご　皮つき　焼き,77.2,-,-,-,-,-,0,-,0,-,0.6,0,-,Tr,-,-,-,-,-,Tr,-,-,-,0.6,
08,08039,1059,しいたけ　生しいたけ　菌床栽培　生,89.6,-,-,-,-,-,-,-,Tr,Tr,0.2,-,-,0,0,-,-,-,-,-,-,-,-,0.2,
08,08040,1060,しいたけ　生しいたけ　菌床栽培　ゆで,91.5,-,-,-,-,-,-,-,(Tr),(Tr),(0.1),-,-,(0),-,-,-,-,-,-,-,-,-,(0.2),08039生しいたけ菌床栽培生から推計
08,08041,1061,しいたけ　生しいたけ　菌床栽培　油いため,84.7,-,-,-,-,-,-,-,(Tr),(Tr),(0.2),-,-,(0),-,-,-,-,-,-,-,-,-,(0.3),可食部(100g)から脂質量(g)を差し引いた部分について08039生しいたけ菌床栽培生から推計
08,08057,1062,しいたけ　生しいたけ　菌床栽培　天ぷら,64.1,-,-,-,-,-,-,-,0,0.1,0.1,-,-,Tr,0,-,-,-,-,-,-,-,-,0.2,
08,08042,1063,しいたけ　生しいたけ　原木栽培　生,88.3,-,-,-,-,-,-,-,Tr,Tr,0.2,-,-,0,0,-,-,-,-,-,-,-,-,0.2,
08,08043,1064,しいたけ　生しいたけ　原木栽培　ゆで,90.8,-,-,-,-,-,-,-,(Tr),(Tr),(0.2),-,-,-,-,-,-,-,-,-,-,-,-,(0.2),08042生しいたけ原木栽培生から推計
08,08044,1065,しいたけ　生しいたけ　原木栽培　油いため,81.3,-,-,-,-,-,-,-,(Tr),(Tr),(0.2),-,-,-,-,-,-,-,-,-,-,-,-,(0.3),可食部(100g)から脂質量(g)を差し引いた部分について08042生しいたけ原木栽培生から推計
08,08013,1066,しいたけ　乾しいたけ　乾,9.1,-,-,-,-,-,-,-,Tr,0.5,1.0,-,-,0.4,0,-,-,-,-,-,-,-,-,1.9,
08,08014,1067,しいたけ　乾しいたけ　ゆで,86.2,-,-,-,-,-,-,-,(0),(0.1),(0.2),-,-,(0.1),-,-,-,-,-,-,-,-,-,(0.3),08013 乾しいたけ、乾 から推計
08,08053,1068,しいたけ　乾しいたけ　甘煮,64.7,-,-,-,-,-,-,-,0,0,0,-,-,0,0,-,-,-,-,-,-,-,-,Tr,
08,08016,1071,（しめじ類）　ぶなしめじ　生,91.1,-,-,-,-,-,-,-,Tr,Tr,0.2,-,-,-,-,-,-,-,-,-,-,-,-,0.3,
08,08017,1072,（しめじ類）　ぶなしめじ　ゆで,91.1,-,-,-,-,-,-,-,(Tr),(Tr),(0.2),-,-,-,-,-,-,-,-,-,-,-,-,(0.3),08016ぶなしめじ生から推計
08,08046,1073,（しめじ類）　ぶなしめじ　油いため,85.9,-,-,-,-,-,-,-,(Tr),(Tr),(0.2),-,-,-,-,-,-,-,-,-,-,-,-,(0.3),油の吸着量を引いて08016ぶなしめじ、生から推計。
08,08055,1074,（しめじ類）　ぶなしめじ　素揚げ,70.5,-,-,-,-,-,-,-,Tr,0.1,0.3,-,-,-,-,-,-,-,-,-,-,-,-,0.4,
08,08056,1075,（しめじ類）　ぶなしめじ　天ぷら,55.5,-,-,-,-,-,-,-,0,0.1,0.1,-,-,-,-,-,-,-,-,-,-,-,-,0.2,
09,09005,1105,あまのり　味付けのり,3.4,-,0,-,0.1,-,0,-,0,0,0,-,0,0.3,-,-,-,-,-,-,-,-,-,0.4,
09,09017,1117,（こんぶ類）　まこんぶ　素干し　乾,9.5,-,0,-,0,-,Tr,-,-,-,-,-,-,0.1,-,-,-,-,-,-,-,-,-,0.1,
09,09056,1118,（こんぶ類）　まこんぶ　素干し　水煮,83.9,-,0,-,0,-,0,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0,
09,09023,1124,（こんぶ類）　つくだ煮,49.6,-,0.6,-,0.3,-,0.1,-,Tr,0,0,-,0,0.1,-,-,-,-,-,-,-,-,-,1.0,
09,09033,1140,ひとえぐさ　つくだ煮,56.5,-,Tr,-,0.2,-,0,-,0,0,0,-,0,Tr,-,-,-,-,-,-,-,-,-,0.3,
09,09045,1154,わかめ　湯通し塩蔵わかめ　塩抜き　生,93.3,-,0,-,0,-,0,-,0,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0,
09,09057,1155,わかめ　湯通し塩蔵わかめ　塩抜き　ゆで,97.5,-,0,-,0,-,0,-,0,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0,
10,10427,1495,＜貝類＞　あわび　くろあわび　生,79.5,-,-,-,0.1,-,-,-,Tr,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.1,
10,10289,1501,＜貝類＞　いがい　生,82.9,-,-,-,0,-,-,-,Tr,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Tr,
10,10292,1504,＜貝類＞　かき　養殖　生,85.0,-,-,-,Tr,-,-,-,Tr,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.1,
10,10293,1505,＜貝類＞　かき　養殖　水煮,78.7,-,-,-,Tr,-,-,-,Tr,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.1,
10,10430,1506,＜貝類＞　かき　養殖　フライ,46.6,-,-,-,Tr,-,-,-,Tr,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.1,
10,10310,1524,＜貝類＞　（はまぐり類）　ちょうせんはまぐり　生,88.1,-,-,-,Tr,-,-,-,0.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.1,
10,10381,1604,＜水産練り製品＞　焼き竹輪,70.2,-,-,-,Tr,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Tr,
10,10386,1609,＜水産練り製品＞　さつま揚げ,70.0,-,-,-,0.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.1,
11,11032,1649,＜畜肉類＞　うし　［乳用肥育牛肉］　かた　赤肉　生,71.7,-,-,-,0.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.6,
11,11101,1742,＜畜肉類＞　うし　［副生物］　腱　ゆで,65.4,-,-,-,Tr,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Tr,
11,11274,1745,＜畜肉類＞　うし　［副生物］　横隔膜　生,57.0,-,-,-,0.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.4,
11,11296,1746,＜畜肉類＞　うし　［副生物］　横隔膜　ゆで,39.6,-,-,-,0.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2,
11,11297,1747,＜畜肉類＞　うし　［副生物］　横隔膜　焼き,39.4,-,-,-,0.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.4,
11,11104,1748,＜畜肉類＞　うし　［加工品］　ローストビーフ,64.0,-,-,-,0.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.7,
11,11105,1749,＜畜肉類＞　うし　［加工品］　コンビーフ缶詰,63.4,-,-,-,0.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.3,
11,11106,1750,＜畜肉類＞　うし　［加工品］　味付け缶詰,64.3,-,-,-,0.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.3,
11,11107,1751,＜畜肉類＞　うし　［加工品］　ビーフジャーキー,24.4,-,-,-,1.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.6,
11,11108,1752,＜畜肉類＞　うし　［加工品］　スモークタン,55.9,-,-,-,0.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.5,
11,11275,1759,＜畜肉類＞　しか　にほんじか　赤肉　生,71.4,-,-,-,0.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.5,
11,11295,1761,＜畜肉類＞　しか　にほんじか　きゅうしゅうじか　赤肉　生,74.4,-,-,-,0.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.5,
11,11311,1761-1,＜畜肉類＞　しか　にほんじか　ほんしゅうじか　赤肉　生,77.1,-,-,-,0.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.6,
11,11312,1815-1,＜畜肉類＞　ぶた　［副生物］　頭部　ジョウルミート　生,59.8,-,-,-,0.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.5,
11,11313,1815-2,＜畜肉類＞　ぶた　［副生物］　頭部　ジョウルミート　焼き,45.1,-,-,-,0.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.7,
11,11174,1826,＜畜肉類＞　ぶた　［ハム類］　骨付きハム,62.9,-,-,-,0.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.4,
11,11175,1827,＜畜肉類＞　ぶた　［ハム類］　ボンレスハム,72.0,-,-,-,0.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.5,
11,11176,1828,＜畜肉類＞　ぶた　［ハム類］　ロースハム　ロースハム,61.1,-,-,-,0.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.5,
11,11305,1831,＜畜肉類＞　ぶた　［ハム類］　ロースハム　フライ,27.8,-,-,-,0.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.4,
11,11177,1832,＜畜肉類＞　ぶた　［ハム類］　ショルダーハム,62.7,-,-,-,0.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.3,
11,11181,1833,＜畜肉類＞　ぶた　［ハム類］　生ハム　促成,55.0,-,-,-,1.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.1,
11,11182,1834,＜畜肉類＞　ぶた　［ハム類］　生ハム　長期熟成,49.5,-,-,-,0.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.7,
11,11178,1835,＜畜肉類＞　ぶた　［プレスハム類］　プレスハム,73.3,-,-,-,0.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.5,
11,11180,1836,＜畜肉類＞　ぶた　［プレスハム類］　チョップドハム,68.0,-,-,-,0.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.3,
11,11183,1837,＜畜肉類＞　ぶた　［ベーコン類］　ばらベーコン　ばらベーコン　,58.8,-,-,-,0.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.5,
11,11314,1837-1,＜畜肉類＞　ぶた　［ベーコン類］　ばらベーコン　ゆで,57.9,-,-,-,0.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2,
11,11315,1837-2,＜畜肉類＞　ぶた　［ベーコン類］　ばらベーコン　焼き,45.9,-,-,-,0.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.7,
11,11316,1837-3,＜畜肉類＞　ぶた　［ベーコン類］　ばらベーコン　油いため,52.3,-,-,-,0.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.6,
11,11184,1838,＜畜肉類＞　ぶた　［ベーコン類］　ロースベーコン,62.5,-,-,-,0.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.6,
11,11185,1839,＜畜肉類＞　ぶた　［ベーコン類］　ショルダーベーコン,65.4,-,-,-,0.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.7,
11,11186,1840,＜畜肉類＞　ぶた　［ソーセージ類］　ウインナーソーセージ　ウインナーソーセージ,52.3,-,-,-,0.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2,
11,11306,1841,＜畜肉類＞　ぶた　［ソーセージ類］　ウインナーソーセージ　ゆで,52.3,-,-,-,0.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.3,
11,11307,1842,＜畜肉類＞　ぶた　［ソーセージ類］　ウインナーソーセージ　焼き,50.2,-,-,-,0.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.3,
11,11308,1843,＜畜肉類＞　ぶた　［ソーセージ類］　ウインナーソーセージ　フライ,45.8,-,-,-,0.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.3,
11,11187,1844,＜畜肉類＞　ぶた　［ソーセージ類］　セミドライソーセージ,46.8,-,-,-,0.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.4,
11,11188,1845,＜畜肉類＞　ぶた　［ソーセージ類］　ドライソーセージ,23.5,-,-,-,0.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.8,
11,11189,1846,＜畜肉類＞　ぶた　［ソーセージ類］　フランクフルトソーセージ,54.0,-,-,-,0.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.4,
11,11190,1847,＜畜肉類＞　ぶた　［ソーセージ類］　ボロニアソーセージ,60.9,-,-,-,0.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.3,
11,11191,1848,＜畜肉類＞　ぶた　［ソーセージ類］　リオナソーセージ,65.2,-,-,-,0.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2,
11,11192,1849,＜畜肉類＞　ぶた　［ソーセージ類］　レバーソーセージ,47.7,-,-,-,0.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.2,
11,11193,1850,＜畜肉類＞　ぶた　［ソーセージ類］　混合ソーセージ,58.2,-,-,-,0.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.3,
11,11194,1851,＜畜肉類＞　ぶた　［ソーセージ類］　生ソーセージ,58.6,-,-,-,0.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.3,
11,11317,1851-1,＜畜肉類＞　ぶた　［ソーセージ類］　ランチョンミート,55.5,-,-,-,0.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.4,
11,11195,1852,＜畜肉類＞　ぶた　［その他］　焼き豚,64.3,-,-,-,0.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.7,
11,11196,1853,＜畜肉類＞　ぶた　［その他］　レバーペースト,45.8,-,-,-,0.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.1,
11,11197,1854,＜畜肉類＞　ぶた　［その他］　スモークレバー,57.6,-,-,-,0.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.1,
11,11245,1858,＜畜肉類＞　めんよう　［マトン］　ロース　皮下脂肪なし　生,72.3,-,-,-,0.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.6,
11,11246,1863,＜畜肉類＞　めんよう　［ラム］　ロース　皮下脂肪なし　生,72.3,-,-,-,0.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.7,
11,11227,1899,＜鳥肉類＞　にわとり　［若どり・副品目］　ささみ　生,75.0,-,-,-,0.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.7,
11,11229,1900,＜鳥肉類＞　にわとり　［若どり・副品目］　ささみ　ゆで,69.2,-,-,-,0.6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.6,
11,11228,1901,＜鳥肉類＞　にわとり　［若どり・副品目］　ささみ　焼き,66.4,-,-,-,0.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.8,
11,11298,1902,＜鳥肉類＞　にわとり　［若どり・副品目］　ささみ　ソテー,57.3,-,-,-,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,
11,11300,1903,＜鳥肉類＞　にわとり　［若どり・副品目］　ささみ　フライ,52.4,-,-,-,0.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.7,
11,11299,1904,＜鳥肉類＞　にわとり　［若どり・副品目］　ささみ　天ぷら,59.3,-,-,-,0.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.7,
11,11237,1913,＜鳥肉類＞　にわとり　［その他］　焼き鳥缶詰,62.8,-,-,-,0.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.3,
11,11292,1914,＜鳥肉類＞　にわとり　［その他］　チキンナゲット,53.7,-,-,-,0.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.4,
12,12017,1942,鶏卵　たまご豆腐,85.2,-,(0),-,(0),-,-,-,(0),-,-,-,-,(0),-,-,-,-,-,-,-,-,-,(0),原材料配合割合から推計
12,12018,1943,鶏卵　たまご焼　厚焼きたまご,71.9,-,(0),-,(0),-,-,-,(0),-,-,-,-,(0),-,-,-,-,-,-,-,-,-,(0),原材料配合割合から推計
12,12019,1944,鶏卵　たまご焼　だし巻きたまご,77.5,-,(0),-,(0),-,-,-,(0),-,-,-,-,(0),-,-,-,-,-,-,-,-,-,(0),原材料配合割合から推計
