category,food_id,id,name
02,02068,0206,＜いも類＞　アメリカほどいも　塊根　生
02,02069,0207,＜いも類＞　アメリカほどいも　塊根　ゆで
02,02001,0208,＜いも類＞　きくいも　塊茎　生
02,02041,0209,＜いも類＞　きくいも　塊茎　水煮
02,02002,0210,＜いも類＞　こんにゃく　精粉
02,02003,0211,＜いも類＞　こんにゃく　板こんにゃく　精粉こんにゃく
02,02004,0212,＜いも類＞　こんにゃく　板こんにゃく　生いもこんにゃく
02,02042,0213,＜いも類＞　こんにゃく　赤こんにゃく
02,02043,0214,＜いも類＞　こんにゃく　凍みこんにゃく　乾
02,02044,0215,＜いも類＞　こんにゃく　凍みこんにゃく　ゆで
02,02005,0216,＜いも類＞　こんにゃく　しらたき
02,02045,0217,＜いも類＞　（さつまいも類）　さつまいも　塊根　皮つき　生
02,02046,0218,＜いも類＞　（さつまいも類）　さつまいも　塊根　皮つき　蒸し
02,02047,0219,＜いも類＞　（さつまいも類）　さつまいも　塊根　皮つき　天ぷら
02,02006,0220,＜いも類＞　（さつまいも類）　さつまいも　塊根　皮なし　生
02,02007,0221,＜いも類＞　（さつまいも類）　さつまいも　塊根　皮なし　蒸し
02,02008,0222,＜いも類＞　（さつまいも類）　さつまいも　塊根　皮なし　焼き
02,02009,0223,＜いも類＞　（さつまいも類）　さつまいも　蒸し切干
02,02048,0224,＜いも類＞　（さつまいも類）　むらさきいも　塊根　皮なし　生
02,02049,0225,＜いも類＞　（さつまいも類）　むらさきいも　塊根　皮なし　蒸し
02,02010,0226,＜いも類＞　（さといも類）　さといも　球茎　生
02,02011,0227,＜いも類＞　（さといも類）　さといも　球茎　水煮
02,02012,0228,＜いも類＞　（さといも類）　さといも　球茎　冷凍
02,02050,0229,＜いも類＞　（さといも類）　セレベス　球茎　生
02,02051,0230,＜いも類＞　（さといも類）　セレベス　球茎　水煮
02,02052,0231,＜いも類＞　（さといも類）　たけのこいも　球茎　生
02,02053,0232,＜いも類＞　（さといも類）　たけのこいも　球茎　水煮
02,02013,0233,＜いも類＞　（さといも類）　みずいも　球茎　生
02,02014,0234,＜いも類＞　（さといも類）　みずいも　球茎　水煮
02,02015,0235,＜いも類＞　（さといも類）　やつがしら　球茎　生
02,02016,0236,＜いも類＞　（さといも類）　やつがしら　球茎　水煮
02,02063,0237,＜いも類＞　じゃがいも　塊茎　皮つき　生
02,02064,0238,＜いも類＞　じゃがいも　塊茎　皮つき　電子レンジ調理
02,02065,0239,＜いも類＞　じゃがいも　塊茎　皮つき　フライドポテト　（生を揚げたもの）
02,02017,0240,＜いも類＞　じゃがいも　塊茎　皮なし　生
02,02019,0241,＜いも類＞　じゃがいも　塊茎　皮なし　水煮
02,02018,0242,＜いも類＞　じゃがいも　塊茎　皮なし　蒸し
02,02066,0243,＜いも類＞　じゃがいも　塊茎　皮なし　電子レンジ調理
02,02067,0244,＜いも類＞　じゃがいも　塊茎　皮なし　フライドポテト　（生を揚げたもの）
02,02020,0245,＜いも類＞　じゃがいも　塊茎　皮なし　フライドポテト　（市販冷凍食品を揚げたもの）
02,02021,0246,＜いも類＞　じゃがいも　乾燥マッシュポテト
02,02054,0247,＜いも類＞　ヤーコン　塊根　生
02,02055,0248,＜いも類＞　ヤーコン　塊根　水煮
02,02022,0249,＜いも類＞　（やまのいも類）　ながいも　いちょういも　塊根　生
02,02023,0250,＜いも類＞　（やまのいも類）　ながいも　ながいも　塊根　生
02,02024,0251,＜いも類＞　（やまのいも類）　ながいも　ながいも　塊根　水煮
02,02025,0252,＜いも類＞　（やまのいも類）　ながいも　やまといも　塊根　生
02,02026,0253,＜いも類＞　（やまのいも類）　じねんじょ　塊根　生
02,02027,0254,＜いも類＞　（やまのいも類）　だいじょ　塊根　生
02,02070,0255,＜でん粉・でん粉製品＞　（でん粉類）　おおうばゆりでん粉
02,02028,0256,＜でん粉・でん粉製品＞　（でん粉類）　キャッサバでん粉
02,02029,0257,＜でん粉・でん粉製品＞　（でん粉類）　くずでん粉
02,02030,0258,＜でん粉・でん粉製品＞　（でん粉類）　米でん粉
02,02031,0259,＜でん粉・でん粉製品＞　（でん粉類）　小麦でん粉
02,02032,0260,＜でん粉・でん粉製品＞　（でん粉類）　サゴでん粉
02,02033,0261,＜でん粉・でん粉製品＞　（でん粉類）　さつまいもでん粉
