category,food_id,id,name
16,16001,2223,＜アルコール飲料類＞　（醸造酒類）　清酒　普通酒
16,16002,2224,＜アルコール飲料類＞　（醸造酒類）　清酒　純米酒
16,16003,2225,＜アルコール飲料類＞　（醸造酒類）　清酒　本醸造酒
16,16004,2226,＜アルコール飲料類＞　（醸造酒類）　清酒　吟醸酒
16,16005,2227,＜アルコール飲料類＞　（醸造酒類）　清酒　純米吟醸酒
16,16006,2228,＜アルコール飲料類＞　（醸造酒類）　ビール　淡色
16,16007,2229,＜アルコール飲料類＞　（醸造酒類）　ビール　黒
16,16008,2230,＜アルコール飲料類＞　（醸造酒類）　ビール　スタウト
16,16009,2231,＜アルコール飲料類＞　（醸造酒類）　発泡酒
16,16010,2232,＜アルコール飲料類＞　（醸造酒類）　ぶどう酒　白
16,16011,2233,＜アルコール飲料類＞　（醸造酒類）　ぶどう酒　赤
16,16012,2234,＜アルコール飲料類＞　（醸造酒類）　ぶどう酒　ロゼ
16,16013,2235,＜アルコール飲料類＞　（醸造酒類）　紹興酒
16,16014,2236,＜アルコール飲料類＞　（蒸留酒類）　しょうちゅう　連続式蒸留しょうちゅう
16,16015,2237,＜アルコール飲料類＞　（蒸留酒類）　しょうちゅう　単式蒸留しょうちゅう
16,16060,2238,＜アルコール飲料類＞　（蒸留酒類）　しょうちゅう　泡盛
16,16016,2239,＜アルコール飲料類＞　（蒸留酒類）　ウイスキー
16,16017,2240,＜アルコール飲料類＞　（蒸留酒類）　ブランデー
16,16018,2241,＜アルコール飲料類＞　（蒸留酒類）　ウオッカ
16,16019,2242,＜アルコール飲料類＞　（蒸留酒類）　ジン
16,16020,2243,＜アルコール飲料類＞　（蒸留酒類）　ラム
16,16021,2244,＜アルコール飲料類＞　（蒸留酒類）　マオタイ酒
16,16022,2245,＜アルコール飲料類＞　（混成酒類）　梅酒
16,16023,2246,＜アルコール飲料類＞　（混成酒類）　合成清酒
16,16024,2247,＜アルコール飲料類＞　（混成酒類）　白酒
16,16025,2248,＜アルコール飲料類＞　（混成酒類）　みりん　本みりん
16,16026,2249,＜アルコール飲料類＞　（混成酒類）　みりん　本直し
16,16027,2250,＜アルコール飲料類＞　（混成酒類）　薬味酒
16,16028,2251,＜アルコール飲料類＞　（混成酒類）　キュラソー
16,16029,2252,＜アルコール飲料類＞　（混成酒類）　スイートワイン
16,16030,2253,＜アルコール飲料類＞　（混成酒類）　ペパーミント
16,16031,2254,＜アルコール飲料類＞　（混成酒類）　ベルモット　甘口タイプ
16,16032,2255,＜アルコール飲料類＞　（混成酒類）　ベルモット　辛口タイプ
16,16059,2256,＜アルコール飲料類＞　（混成酒類）　缶チューハイ　レモン風味
16,16033,2257,＜茶類＞　（緑茶類）　玉露　茶
16,16034,2258,＜茶類＞　（緑茶類）　玉露　浸出液
16,16035,2259,＜茶類＞　（緑茶類）　抹茶　茶
16,16036,2260,＜茶類＞　（緑茶類）　せん茶　茶
16,16037,2261,＜茶類＞　（緑茶類）　せん茶　浸出液
16,16038,2262,＜茶類＞　（緑茶類）　かまいり茶　浸出液
16,16062,2262-1,＜茶類＞　（緑茶類）　番茶　茶
16,16039,2263,＜茶類＞　（緑茶類）　番茶　浸出液
16,16063,2263-1,＜茶類＞　（緑茶類）　ほうじ茶　茶
16,16040,2264,＜茶類＞　（緑茶類）　ほうじ茶　浸出液
16,16041,2265,＜茶類＞　（緑茶類）　玄米茶　浸出液
16,16042,2266,＜茶類＞　（発酵茶類）　ウーロン茶　浸出液
16,16043,2267,＜茶類＞　（発酵茶類）　紅茶　茶
16,16044,2268,＜茶類＞　（発酵茶類）　紅茶　浸出液
16,16045,2269,＜コーヒー・ココア類＞　コーヒー　浸出液
16,16046,2270,＜コーヒー・ココア類＞　コーヒー　インスタントコーヒー
16,16064,2270-1,＜コーヒー・ココア類＞　コーヒー　缶コーヒー　無糖
16,16047,2271,＜コーヒー・ココア類＞　コーヒー　コーヒー飲料　乳成分入り　加糖
16,16048,2272,＜コーヒー・ココア類＞　ココア　ピュアココア
16,16049,2273,＜コーヒー・ココア類＞　ココア　ミルクココア
16,16056,2274,＜その他＞　青汁　ケール
16,16050,2275,＜その他＞　甘酒
16,16051,2276,＜その他＞　昆布茶
16,16057,2277,＜その他＞　スポーツドリンク
16,16052,2278,＜その他＞　（炭酸飲料類）　果実色飲料
16,16053,2279,＜その他＞　（炭酸飲料類）　コーラ
16,16054,2280,＜その他＞　（炭酸飲料類）　サイダー
16,16058,2281,＜その他＞　（炭酸飲料類）　ビール風味炭酸飲料
16,16061,2282,＜その他＞　なぎなたこうじゅ　浸出液
16,16055,2283,＜その他＞　麦茶　浸出液
