category,food_id,id,name
14,14023,2004,（植物油脂類）　あまに油
14,14024,2005,（植物油脂類）　えごま油
14,14001,2006,（植物油脂類）　オリーブ油
14,14002,2007,（植物油脂類）　ごま油
14,14003,2008,（植物油脂類）　米ぬか油
14,14004,2009,（植物油脂類）　サフラワー油　ハイオレイック
14,14025,2010,（植物油脂類）　サフラワー油　ハイリノール
14,14005,2011,（植物油脂類）　大豆油
14,14006,2012,（植物油脂類）　調合油
14,14007,2013,（植物油脂類）　とうもろこし油
14,14008,2014,（植物油脂類）　なたね油
14,14009,2015,（植物油脂類）　パーム油
14,14010,2016,（植物油脂類）　パーム核油
14,14011,2017,（植物油脂類）　ひまわり油　ハイリノール
14,14026,2018,（植物油脂類）　ひまわり油　ミッドオレイック
14,14027,2019,（植物油脂類）　ひまわり油　ハイオレイック
14,14028,2020,（植物油脂類）　ぶどう油
14,14012,2021,（植物油脂類）　綿実油
14,14013,2022,（植物油脂類）　やし油
14,14014,2023,（植物油脂類）　落花生油
14,14015,2024,（動物油脂類）　牛脂
14,14032,2025,（動物油脂類）　たらのあぶら
14,14016,2026,（動物油脂類）　ラード
14,14017,2027,（バター類）　無発酵バター　有塩バター
14,14018,2028,（バター類）　無発酵バター　食塩不使用バター
14,14019,2029,（バター類）　発酵バター　有塩バター
14,14020,2030,（マーガリン類）　マーガリン　家庭用　有塩
14,14033,2031,（マーガリン類）　マーガリン　家庭用　無塩
14,14029,2032,（マーガリン類）　マーガリン　業務用　有塩
14,14034,2033,（マーガリン類）　マーガリン　業務用　無塩
14,14021,2034,（マーガリン類）　ファットスプレッド
14,14022,2035,（その他）　ショートニング　家庭用
14,14030,2036,（その他）　ショートニング　業務用　製菓
14,14031,2037,（その他）　ショートニング　業務用　フライ
