category,food_id,id,name
06,06001,0462,アーティチョーク　花らい　生
06,06002,0463,アーティチョーク　花らい　ゆで
06,06402,0463-1,アイスプラント　生
06,06003,0464,あさつき　葉　生
06,06004,0465,あさつき　葉　ゆで
06,06005,0466,あしたば　茎葉　生
06,06006,0467,あしたば　茎葉　ゆで
06,06007,0468,アスパラガス　若茎　生
06,06008,0469,アスパラガス　若茎　ゆで
06,06327,0470,アスパラガス　若茎　油いため
06,06009,0471,アスパラガス　水煮缶詰
06,06328,0472,アロエ　葉　生
06,06010,0473,いんげんまめ　さやいんげん　若ざや　生
06,06011,0474,いんげんまめ　さやいんげん　若ざや　ゆで
06,06012,0475,（うど類）　うど　茎　生
06,06013,0476,（うど類）　うど　茎　水さらし
06,06014,0477,（うど類）　やまうど　茎　生
06,06363,0478,うるい　葉　生
06,06015,0479,えだまめ　生
06,06016,0480,えだまめ　ゆで
06,06017,0481,えだまめ　冷凍
06,06018,0482,エンダイブ　葉　生
06,06019,0483,（えんどう類）　トウミョウ　茎葉　生
06,06329,0484,（えんどう類）　トウミョウ　芽ばえ　生
06,06330,0485,（えんどう類）　トウミョウ　芽ばえ　ゆで
06,06331,0486,（えんどう類）　トウミョウ　芽ばえ　油いため
06,06020,0487,（えんどう類）　さやえんどう　若ざや　生
06,06021,0488,（えんどう類）　さやえんどう　若ざや　ゆで
06,06022,0489,（えんどう類）　スナップえんどう　若ざや　生
06,06023,0490,（えんどう類）　グリンピース　生
06,06024,0491,（えんどう類）　グリンピース　ゆで
06,06025,0492,（えんどう類）　グリンピース　冷凍
06,06374,0493,（えんどう類）　グリンピース　冷凍　ゆで
06,06375,0494,（えんどう類）　グリンピース　冷凍　油いため
06,06026,0495,（えんどう類）　グリンピース　水煮缶詰
06,06027,0496,おおさかしろな　葉　生
06,06028,0497,おおさかしろな　葉　ゆで
06,06029,0498,おおさかしろな　塩漬
06,06030,0499,おかひじき　茎葉　生
06,06031,0500,おかひじき　茎葉　ゆで
06,06032,0501,オクラ　果実　生
06,06033,0502,オクラ　果実　ゆで
06,06034,0503,かぶ　葉　生
06,06035,0504,かぶ　葉　ゆで
06,06036,0505,かぶ　根　皮つき　生
06,06037,0506,かぶ　根　皮つき　ゆで
06,06038,0507,かぶ　根　皮なし　生
06,06039,0508,かぶ　根　皮なし　ゆで
06,06040,0509,かぶ　漬物　塩漬　葉
06,06041,0510,かぶ　漬物　塩漬　根　皮つき
06,06042,0511,かぶ　漬物　塩漬　根　皮なし
06,06043,0512,かぶ　漬物　ぬかみそ漬　葉
06,06044,0513,かぶ　漬物　ぬかみそ漬　根　皮つき
06,06045,0514,かぶ　漬物　ぬかみそ漬　根　皮なし
06,06046,0515,（かぼちゃ類）　日本かぼちゃ　果実　生
06,06047,0516,（かぼちゃ類）　日本かぼちゃ　果実　ゆで
06,06048,0517,（かぼちゃ類）　西洋かぼちゃ　果実　生
06,06049,0518,（かぼちゃ類）　西洋かぼちゃ　果実　ゆで
06,06332,0519,（かぼちゃ類）　西洋かぼちゃ　果実　焼き
06,06050,0520,（かぼちゃ類）　西洋かぼちゃ　果実　冷凍
06,06051,0521,（かぼちゃ類）　そうめんかぼちゃ　果実　生
06,06052,0522,からしな　葉　生
06,06053,0523,からしな　塩漬
06,06054,0524,カリフラワー　花序　生
06,06055,0525,カリフラワー　花序　ゆで
06,06056,0526,かんぴょう　乾
06,06057,0527,かんぴょう　ゆで
06,06364,0528,かんぴょう　甘煮
06,06058,0529,きく　花びら　生
06,06059,0530,きく　花びら　ゆで
06,06060,0531,きく　菊のり
06,06061,0532,（キャベツ類）　キャベツ　結球葉　生
06,06062,0533,（キャベツ類）　キャベツ　結球葉　ゆで
06,06333,0534,（キャベツ類）　キャベツ　結球葉　油いため
06,06403,0534-1,（キャベツ類）　キャベツ　結球葉　カット　常法洗浄
06,06404,0534-2,（キャベツ類）　キャベツ　結球葉　カット　次亜塩素酸洗浄
06,06063,0535,（キャベツ類）　グリーンボール　結球葉　生
06,06064,0536,（キャベツ類）　レッドキャベツ　結球葉　生
06,06065,0537,きゅうり　果実　生
06,06066,0538,きゅうり　漬物　塩漬
06,06067,0539,きゅうり　漬物　しょうゆ漬
06,06068,0540,きゅうり　漬物　ぬかみそ漬
06,06069,0541,きゅうり　漬物　ピクルス　スイート型
06,06070,0542,きゅうり　漬物　ピクルス　サワー型
06,06071,0543,ぎょうじゃにんにく　葉　生
06,06075,0544,キンサイ　茎葉　生
06,06076,0545,キンサイ　茎葉　ゆで
06,06077,0546,クレソン　茎葉　生
06,06078,0547,くわい　塊茎　生
06,06079,0548,くわい　塊茎　ゆで
06,06080,0549,ケール　葉　生
06,06081,0550,コールラビ　球茎　生
06,06082,0551,コールラビ　球茎　ゆで
06,06083,0552,こごみ　若芽　生
06,06084,0553,（ごぼう類）　ごぼう　根　生
06,06085,0554,（ごぼう類）　ごぼう　根　ゆで
06,06405,0554-1,（ごぼう類）　堀川ごぼう　根　生
06,06086,0555,こまつな　葉　生
06,06087,0556,こまつな　葉　ゆで
06,06385,0557,コリアンダー　葉　生
06,06088,0558,ザーサイ　漬物
06,06089,0559,さんとうさい　葉　生
06,06090,0560,さんとうさい　葉　ゆで
06,06091,0561,さんとうさい　塩漬
06,06092,0562,しかくまめ　若ざや　生
06,06093,0563,（ししとう類）　ししとう　果実　生
06,06094,0564,（ししとう類）　ししとう　果実　油いため
06,06406,0564-1,（ししとう類）　万願寺とうがらし　果実　生
06,06095,0565,しそ　葉　生
06,06096,0566,しそ　実　生
06,06097,0567,じゅうろくささげ　若ざや　生
06,06098,0568,じゅうろくささげ　若ざや　ゆで
06,06099,0569,しゅんぎく　葉　生
06,06100,0570,しゅんぎく　葉　ゆで
06,06101,0571,じゅんさい　若葉　水煮びん詰
06,06102,0572,（しょうが類）　葉しょうが　根茎　生
06,06103,0573,（しょうが類）　しょうが　根茎　皮なし　生
06,06365,0574,（しょうが類）　しょうが　根茎　皮なし　生　おろし
06,06366,0575,（しょうが類）　しょうが　根茎　皮なし　生　おろし汁
06,06104,0576,（しょうが類）　しょうが　漬物　酢漬
06,06105,0577,（しょうが類）　しょうが　漬物　甘酢漬
06,06386,0578,（しょうが類）　新しょうが　根茎　生
06,06106,0579,しろうり　果実　生
06,06107,0580,しろうり　漬物　塩漬
06,06108,0581,しろうり　漬物　奈良漬
06,06109,0582,ずいき　生ずいき　生
06,06110,0583,ずいき　生ずいき　ゆで
06,06111,0584,ずいき　干しずいき　乾
06,06112,0585,ずいき　干しずいき　ゆで
06,06387,0586,すいぜんじな　葉　生
06,06113,0587,すぐきな　葉　生
06,06114,0588,すぐきな　根　生
06,06115,0589,すぐきな　すぐき漬
06,06116,0590,ズッキーニ　果実　生
06,06117,0591,せり　茎葉　生
06,06118,0592,せり　茎葉　ゆで
06,06119,0593,セロリ　葉柄　生
06,06120,0594,ぜんまい　生ぜんまい　若芽　生
06,06121,0595,ぜんまい　生ぜんまい　若芽　ゆで
06,06122,0596,ぜんまい　干しぜんまい　干し若芽　乾
06,06123,0597,ぜんまい　干しぜんまい　干し若芽　ゆで
06,06124,0598,そらまめ　未熟豆　生
06,06125,0599,そらまめ　未熟豆　ゆで
06,06126,0600,タアサイ　葉　生
06,06127,0601,タアサイ　葉　ゆで
06,06128,0602,（だいこん類）　かいわれだいこん　芽ばえ　生
06,06129,0603,（だいこん類）　葉だいこん　葉　生
06,06130,0604,（だいこん類）　だいこん　葉　生
06,06131,0605,（だいこん類）　だいこん　葉　ゆで
06,06132,0606,（だいこん類）　だいこん　根　皮つき　生
06,06133,0607,（だいこん類）　だいこん　根　皮つき　ゆで
06,06134,0608,（だいこん類）　だいこん　根　皮なし　生
06,06367,0609,（だいこん類）　だいこん　根　皮なし　生　おろし
06,06368,0610,（だいこん類）　だいこん　根　皮なし　生　おろし汁
06,06369,0611,（だいこん類）　だいこん　根　皮なし　生　おろし水洗い
06,06135,0612,（だいこん類）　だいこん　根　皮なし　ゆで
06,06136,0613,（だいこん類）　切干しだいこん　乾
06,06334,0614,（だいこん類）　切干しだいこん　ゆで
06,06335,0615,（だいこん類）　切干しだいこん　油いため
06,06388,0616,（だいこん類）　漬物　いぶりがっこ
06,06137,0617,（だいこん類）　漬物　ぬかみそ漬
06,06138,0618,（だいこん類）　漬物　たくあん漬　塩押しだいこん漬
06,06139,0619,（だいこん類）　漬物　たくあん漬　干しだいこん漬
06,06140,0620,（だいこん類）　漬物　守口漬
06,06141,0621,（だいこん類）　漬物　べったら漬
06,06142,0622,（だいこん類）　漬物　みそ漬
06,06143,0623,（だいこん類）　漬物　福神漬
06,06144,0624,（たいさい類）　つまみな　葉　生
06,06145,0625,（たいさい類）　たいさい　葉　生
06,06146,0626,（たいさい類）　たいさい　塩漬
06,06147,0627,たかな　葉　生
06,06148,0628,たかな　たかな漬
