category,food_id,id,name
12,12020,1922,あひる卵　ピータン
12,12001,1923,うこっけい卵　全卵　生
12,12002,1924,うずら卵　全卵　生
12,12003,1925,うずら卵　水煮缶詰
12,12004,1926,鶏卵　全卵　生
12,12005,1927,鶏卵　全卵　ゆで
12,12006,1928,鶏卵　全卵　ポーチドエッグ
12,12021,1929,鶏卵　全卵　目玉焼き
12,12022,1930,鶏卵　全卵　いり
12,12023,1931,鶏卵　全卵　素揚げ
12,12007,1932,鶏卵　全卵　水煮缶詰
12,12008,1933,鶏卵　全卵　加糖全卵
12,12009,1934,鶏卵　全卵　乾燥全卵
12,12010,1935,鶏卵　卵黄　生
12,12011,1936,鶏卵　卵黄　ゆで
12,12012,1937,鶏卵　卵黄　加糖卵黄
12,12013,1938,鶏卵　卵黄　乾燥卵黄
12,12014,1939,鶏卵　卵白　生
12,12015,1940,鶏卵　卵白　ゆで
12,12016,1941,鶏卵　卵白　乾燥卵白
12,12017,1942,鶏卵　たまご豆腐
12,12018,1943,鶏卵　たまご焼　厚焼きたまご
12,12019,1944,鶏卵　たまご焼　だし巻きたまご
