category,food_id,id,name
18,18024,2432,和風料理　和え物類　青菜の白和え
18,18025,2433,和風料理　和え物類　いんげんのごま和え
18,18026,2434,和風料理　和え物類　わかめとねぎの酢みそ和え
18,18028,2435,和風料理　汁物類　とん汁
18,18027,2436,和風料理　酢の物類　紅白なます
18,18029,2437,和風料理　煮物類　卯の花いり
18,18030,2438,和風料理　煮物類　親子丼の具
18,18031,2439,和風料理　煮物類　牛飯の具
18,18032,2440,和風料理　煮物類　切り干し大根の煮物
18,18033,2441,和風料理　煮物類　きんぴらごぼう
18,18034,2442,和風料理　煮物類　ぜんまいのいため煮
18,18035,2443,和風料理　煮物類　筑前煮
18,18036,2444,和風料理　煮物類　肉じゃが
18,18037,2445,和風料理　煮物類　ひじきのいため煮
18,18038,2446,和風料理　その他　アジの南蛮漬け
18,18053,2446-1,和風料理　その他　お好み焼き
18,18054,2446-2,和風料理　その他　とりから揚げ
18,18023,2447,和風料理　その他　松前漬け　しょうゆ漬
18,18040,2448,洋風料理　カレー類　チキンカレー
18,18001,2449,洋風料理　カレー類　ビーフカレー
18,18041,2450,洋風料理　カレー類　ポークカレー
18,18043,2451,洋風料理　コロッケ類　カニクリームコロッケ
18,18044,2452,洋風料理　コロッケ類　コーンクリームコロッケ
18,18018,2453,洋風料理　コロッケ類　ポテトコロッケ
18,18045,2454,洋風料理　シチュー類　チキンシチュー
18,18011,2455,洋風料理　シチュー類　ビーフシチュー
18,18015,2456,洋風料理　素揚げ類　ミートボール
18,18042,2457,洋風料理　スープ類　かぼちゃのクリームスープ
18,18005,2458,洋風料理　スープ類　コーンクリームスープ　コーンクリームスープ
18,18004,2459,洋風料理　スープ類　コーンクリームスープ　粉末タイプ
18,18050,2460,洋風料理　ハンバーグステーキ類　合いびきハンバーグ
18,18051,2461,洋風料理　ハンバーグステーキ類　チキンハンバーグ
18,18052,2462,洋風料理　ハンバーグステーキ類　豆腐ハンバーグ
18,18019,2463,洋風料理　フライ類　いかフライ
18,18020,2464,洋風料理　フライ類　えびフライ
18,18055,2464-1,洋風料理　フライ類　かきフライ
18,18021,2465,洋風料理　フライ類　白身フライ
18,18022,2466,洋風料理　フライ類　メンチカツ
18,18008,2467,洋風料理　フライ用冷凍食品　いかフライ　冷凍
18,18009,2468,洋風料理　フライ用冷凍食品　えびフライ　冷凍
18,18006,2469,洋風料理　フライ用冷凍食品　コロッケ　クリームコロッケ　冷凍
18,18007,2470,洋風料理　フライ用冷凍食品　コロッケ　ポテトコロッケ　冷凍
18,18010,2471,洋風料理　フライ用冷凍食品　白身フライ　冷凍
18,18016,2472,洋風料理　フライ用冷凍食品　メンチカツ　冷凍
18,18003,2473,洋風料理　その他　えびグラタン
18,18014,2474,洋風料理　その他　えびピラフ
18,18002,2475,中国料理　点心類　ぎょうざ
18,18012,2476,中国料理　点心類　しゅうまい
18,18046,2477,中国料理　点心類　中華ちまき
18,18056,2477-1,中国料理　点心類　春巻き
18,18047,2478,中国料理　菜類　酢豚
18,18057,2478-1,中国料理　菜類　チャーハン
18,18048,2479,中国料理　菜類　八宝菜
18,18049,2480,中国料理　菜類　麻婆豆腐
18,18039,2481,韓国料理　和え物類　もやしのナムル
