category,food_id,id,name
13,13001,1945,＜牛乳及び乳製品＞　（液状乳類）　生乳　ジャージー種
13,13002,1946,＜牛乳及び乳製品＞　（液状乳類）　生乳　ホルスタイン種
13,13003,1947,＜牛乳及び乳製品＞　（液状乳類）　普通牛乳
13,13006,1948,＜牛乳及び乳製品＞　（液状乳類）　脱脂乳
13,13004,1949,＜牛乳及び乳製品＞　（液状乳類）　加工乳　濃厚
13,13005,1950,＜牛乳及び乳製品＞　（液状乳類）　加工乳　低脂肪
13,13059,1951,＜牛乳及び乳製品＞　（液状乳類）　乳児用液体ミルク
13,13007,1952,＜牛乳及び乳製品＞　（液状乳類）　乳飲料　コーヒー
13,13008,1953,＜牛乳及び乳製品＞　（液状乳類）　乳飲料　フルーツ
13,13009,1954,＜牛乳及び乳製品＞　（粉乳類）　全粉乳
13,13010,1955,＜牛乳及び乳製品＞　（粉乳類）　脱脂粉乳
13,13011,1956,＜牛乳及び乳製品＞　（粉乳類）　乳児用調製粉乳
13,13012,1957,＜牛乳及び乳製品＞　（練乳類）　無糖練乳
13,13013,1958,＜牛乳及び乳製品＞　（練乳類）　加糖練乳
13,13014,1959,＜牛乳及び乳製品＞　（クリーム類）　クリーム　乳脂肪
13,13015,1960,＜牛乳及び乳製品＞　（クリーム類）　クリーム　乳脂肪・植物性脂肪
13,13016,1961,＜牛乳及び乳製品＞　（クリーム類）　クリーム　植物性脂肪
13,13017,1962,＜牛乳及び乳製品＞　（クリーム類）　ホイップクリーム　乳脂肪
13,13018,1963,＜牛乳及び乳製品＞　（クリーム類）　ホイップクリーム　乳脂肪・植物性脂肪
13,13019,1964,＜牛乳及び乳製品＞　（クリーム類）　ホイップクリーム　植物性脂肪
13,13020,1965,＜牛乳及び乳製品＞　（クリーム類）　コーヒーホワイトナー　液状　乳脂肪
13,13021,1966,＜牛乳及び乳製品＞　（クリーム類）　コーヒーホワイトナー　液状　乳脂肪・植物性脂肪
13,13022,1967,＜牛乳及び乳製品＞　（クリーム類）　コーヒーホワイトナー　液状　植物性脂肪
13,13023,1968,＜牛乳及び乳製品＞　（クリーム類）　コーヒーホワイトナー　粉末状　乳脂肪
13,13024,1969,＜牛乳及び乳製品＞　（クリーム類）　コーヒーホワイトナー　粉末状　植物性脂肪
13,13025,1970,＜牛乳及び乳製品＞　（発酵乳・乳酸菌飲料）　ヨーグルト　全脂無糖
13,13053,1971,＜牛乳及び乳製品＞　（発酵乳・乳酸菌飲料）　ヨーグルト　低脂肪無糖
13,13054,1972,＜牛乳及び乳製品＞　（発酵乳・乳酸菌飲料）　ヨーグルト　無脂肪無糖
13,13026,1973,＜牛乳及び乳製品＞　（発酵乳・乳酸菌飲料）　ヨーグルト　脱脂加糖
13,13027,1974,＜牛乳及び乳製品＞　（発酵乳・乳酸菌飲料）　ヨーグルト　ドリンクタイプ　加糖
13,13028,1975,＜牛乳及び乳製品＞　（発酵乳・乳酸菌飲料）　乳酸菌飲料　乳製品
13,13029,1976,＜牛乳及び乳製品＞　（発酵乳・乳酸菌飲料）　乳酸菌飲料　殺菌乳製品
13,13030,1977,＜牛乳及び乳製品＞　（発酵乳・乳酸菌飲料）　乳酸菌飲料　非乳製品
13,13031,1978,＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　エダム
13,13032,1979,＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　エメンタール
13,13033,1980,＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　カテージ
13,13034,1981,＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　カマンベール
13,13035,1982,＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　クリーム
13,13036,1983,＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　ゴーダ
13,13037,1984,＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　チェダー
13,13038,1985,＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　パルメザン
13,13039,1986,＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　ブルー
13,13055,1987,＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　マスカルポーネ
13,13056,1988,＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　モッツァレラ
13,13057,1989,＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　やぎ
13,13058,1990,＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　リコッタ
13,13040,1991,＜牛乳及び乳製品＞　（チーズ類）　プロセスチーズ
13,13041,1992,＜牛乳及び乳製品＞　（チーズ類）　チーズスプレッド
13,13042,1993,＜牛乳及び乳製品＞　（アイスクリーム類）　アイスクリーム　高脂肪
13,13043,1994,＜牛乳及び乳製品＞　（アイスクリーム類）　アイスクリーム　普通脂肪
13,13044,1995,＜牛乳及び乳製品＞　（アイスクリーム類）　アイスミルク
13,13045,1996,＜牛乳及び乳製品＞　（アイスクリーム類）　ラクトアイス　普通脂肪
13,13046,1997,＜牛乳及び乳製品＞　（アイスクリーム類）　ラクトアイス　低脂肪
13,13047,1998,＜牛乳及び乳製品＞　（アイスクリーム類）　ソフトクリーム
13,13048,1999,＜牛乳及び乳製品＞　（その他）　カゼイン
13,13049,2000,＜牛乳及び乳製品＞　（その他）　シャーベット
13,13050,2001,＜牛乳及び乳製品＞　（その他）　チーズホエーパウダー
13,13051,2002,＜その他＞　人乳
13,13052,2003,＜その他＞　やぎ乳
