category,food_id,id,name
08,08001,1046,えのきたけ　生
08,08002,1047,えのきたけ　ゆで
08,08037,1048,えのきたけ　油いため
08,08003,1049,えのきたけ　味付け瓶詰
08,08054,1050,（きくらげ類）　あらげきくらげ　生
08,08004,1051,（きくらげ類）　あらげきくらげ　乾
08,08005,1052,（きくらげ類）　あらげきくらげ　ゆで
08,08038,1053,（きくらげ類）　あらげきくらげ　油いため
08,08006,1054,（きくらげ類）　きくらげ　乾
08,08007,1055,（きくらげ類）　きくらげ　ゆで
08,08008,1056,（きくらげ類）　しろきくらげ　乾
08,08009,1057,（きくらげ類）　しろきくらげ　ゆで
08,08010,1058,くろあわびたけ　生
08,08039,1059,しいたけ　生しいたけ　菌床栽培　生
08,08040,1060,しいたけ　生しいたけ　菌床栽培　ゆで
08,08041,1061,しいたけ　生しいたけ　菌床栽培　油いため
08,08057,1062,しいたけ　生しいたけ　菌床栽培　天ぷら
08,08042,1063,しいたけ　生しいたけ　原木栽培　生
08,08043,1064,しいたけ　生しいたけ　原木栽培　ゆで
08,08044,1065,しいたけ　生しいたけ　原木栽培　油いため
08,08013,1066,しいたけ　乾しいたけ　乾
08,08014,1067,しいたけ　乾しいたけ　ゆで
08,08053,1068,しいたけ　乾しいたけ　甘煮
08,08015,1069,（しめじ類）　はたけしめじ　生
08,08045,1070,（しめじ類）　はたけしめじ　ゆで
08,08016,1071,（しめじ類）　ぶなしめじ　生
08,08017,1072,（しめじ類）　ぶなしめじ　ゆで
08,08046,1073,（しめじ類）　ぶなしめじ　油いため
08,08055,1074,（しめじ類）　ぶなしめじ　素揚げ
08,08056,1075,（しめじ類）　ぶなしめじ　天ぷら
08,08018,1076,（しめじ類）　ほんしめじ　生
08,08047,1077,（しめじ類）　ほんしめじ　ゆで
08,08019,1078,たもぎたけ　生
08,08020,1079,なめこ　株採り　生
08,08021,1080,なめこ　株採り　ゆで
08,08058,1081,なめこ　カットなめこ　生
08,08022,1082,なめこ　水煮缶詰
08,08023,1083,ぬめりすぎたけ　生
08,08024,1084,（ひらたけ類）　うすひらたけ　生
08,08025,1085,（ひらたけ類）　エリンギ　生
08,08048,1086,（ひらたけ類）　エリンギ　ゆで
08,08049,1087,（ひらたけ類）　エリンギ　焼き
08,08050,1088,（ひらたけ類）　エリンギ　油いため
08,08026,1089,（ひらたけ類）　ひらたけ　生
08,08027,1090,（ひらたけ類）　ひらたけ　ゆで
08,08028,1091,まいたけ　生
08,08029,1092,まいたけ　ゆで
08,08051,1093,まいたけ　油いため
08,08030,1094,まいたけ　乾
08,08031,1095,マッシュルーム　生
08,08032,1096,マッシュルーム　ゆで
08,08052,1097,マッシュルーム　油いため
08,08059,1097-1,マッシュルーム　ブラウン種　生
08,08033,1098,マッシュルーム　水煮缶詰
08,08034,1099,まつたけ　生
08,08036,1100,やなぎまつたけ　生
